Index,Section_ID,Word,Frequency
5629,142,resistance,2
5630,142,occurring,2
5631,142,CO,2
5632,142,gases,1
5633,142,100,1
5634,142,New,1
5635,142,pressboard,1
5636,142,involves,1
5637,142,present,1
5638,142,1000,1
5639,142,also,1
5640,142,Service,1
5641,142,aged,1
5642,142,indicator,1
5643,142,methane,1
5644,142,less,1
5645,142,metal,1
5646,142,10,1
5647,142,investigated,1
5648,142,DGA,1
5649,142,results,1
5650,142,used,1
5651,142,check,1
5652,142,1,1
5653,142,presence,1
5654,142,hot,1
5655,142,ethylene,1
5656,142,ethane,1
5657,142,kV,1
5658,142,test,1
5659,142,tester,1
5660,142,via,1
5661,142,Resistance,1
5662,142,transformer,1
5663,142,typically,1
5664,142,insulated,1
5665,142,one,1
5666,142,deliberate,1
5667,142,Multiple,1
5668,142,lead,1
5669,142,circulating,1
5670,142,currents,1
5671,142,laminations,1
5672,142,brought,1
5673,142,tank,1
5674,142,wall,1
5675,142,low,1
5676,142,DC,1
5677,142,voltage,1
5678,142,bushing,1
5679,142,accessed,1
5680,142,opening,1
5681,142,man,1
5682,142,hole,1
5683,142,testing,1
5684,142,accessible,1
5685,142,provide,1
5686,142,indication,1
5687,142,multiple,1
5688,142,Insulation,1
5689,142,using,1
5690,142,standard,1
5691,142,paper,1
5693,143,frequency,4
5694,143,noise,3
5695,143,radio,3
5696,143,Electromagnetic,2
5697,143,This,2
5698,143,test,2
5699,143,detects,2
5700,143,apply,1
5701,143,triangulation,1
5702,143,methods,1
5703,143,localize,1
5704,143,source,1
5705,143,generated,1
5706,143,relatively,1
5707,143,transformer,1
5708,143,It,1
5709,143,new,1
5710,143,often,1
5711,143,used,1
5712,143,complement,1
5713,143,partial,1
5714,143,discharge,1
5715,143,possible,1
5716,143,high,1
5717,143,transformers,1
5718,143,current,1
5719,143,Interference,1
5720,143,antennae,1
5721,143,using,1
5722,143,measurement,1
5723,143,interference,1
5724,143,electrical,1
5725,143,generate,1
5726,143,bushings,1
5727,143,core,1
5728,143,windings,1
5729,143,problems,1
5730,143,Purpose,1
5731,143,Measurement,1
5732,143,measurements,1
5734,144,test,5
5735,144,Partial,2
5736,144,This,2
5737,144,electrical,2
5738,144,performed,2
5739,144,discharge,2
5740,144,Methods,1
5741,144,well,1
5742,144,benchmarking,1
5743,144,It,1
5744,144,also,1
5745,144,frequently,1
5746,144,condition,1
5747,144,monitoring,1
5748,144,diagnostic,1
5749,144,partial,1
5750,144,triangulate,1
5751,144,factory,1
5752,144,activity,1
5753,144,developed,1
5754,144,provide,1
5755,144,additional,1
5756,144,information,1
5757,144,source,1
5758,144,therefore,1
5759,144,seriousness,1
5760,144,acceptance,1
5761,144,new,1
5762,144,common,1
5763,144,becoming,1
5764,144,Measurement,1
5765,144,Purpose,1
5766,144,detects,1
5767,144,problems,1
5768,144,windings,1
5769,144,core,1
5770,144,bushings,1
5771,144,generate,1
5772,144,noise,1
5773,144,measurement,1
5774,144,may,1
5775,144,using,1
5776,144,variety,1
5777,144,acoustic,1
5778,144,radio,1
5779,144,frequency,1
5780,144,sensors,1
5781,144,relatively,1
5782,144,Discharge,1
5783,144,problem,1
5785,145,power,5
5786,145,factor,5
5787,145,voltage,4
5788,145,test,4
5789,145,contamination,3
5790,145,cause,2
5791,145,increase,2
5792,145,increasing,2
5793,145,insulation,2
5794,145,winding,2
5795,145,ionic,2
5796,145,This,2
5797,145,contaminants,2
5798,145,moisture,1
5799,145,carbonization,1
5800,145,particles,1
5801,145,oil,1
5802,145,Polar,1
5803,145,Power,1
5804,145,tip,1
5805,145,The,1
5806,145,salts,1
5807,145,applied,1
5808,145,transformers,1
5809,145,useful,1
5810,145,detecting,1
5811,145,voids,1
5812,145,copper,1
5813,145,evidence,1
5814,145,rust,1
5815,145,multiple,1
5816,145,Purpose,1
5817,145,detects,1
5818,145,defects,1
5819,145,conventional,1
5820,145,testing,1
5821,145,however,1
5822,145,measurements,1
5823,145,like,1
5824,145,taken,1
5825,145,increased,1
5826,145,steps,1
5827,145,Increasing,1
5828,145,Factor,1
5829,145,conductive,1
5830,145,These,1
5832,146,power,7
5833,146,factor,6
5834,146,test,6
5835,146,frequency,6
5836,146,moisture,4
5837,146,This,4
5838,146,insulation,4
5839,146,response,3
5840,146,allows,3
5841,146,poor,3
5842,146,reading,3
5843,146,cellulose,3
5844,146,dielectric,2
5845,146,contamination,2
5846,146,transformer,2
5847,146,oil,2
5848,146,cause,2
5849,146,Dielectric,2
5850,146,performed,1
5851,146,estimate,1
5852,146,Knowing,1
5853,146,problem,1
5854,146,treated,1
5855,146,effectively,1
5856,146,The,1
5857,146,also,1
5858,146,able,1
5859,146,provide,1
5860,146,concentration,1
5861,146,single,1
5862,146,useful,1
5863,146,determining,1
5864,146,aging,1
5865,146,rate,1
5866,146,remaining,1
5867,146,life,1
5868,146,well,1
5869,146,susceptibility,1
5870,146,causes,1
5871,146,possible,1
5872,146,Response,1
5873,146,Purpose,1
5874,146,While,1
5875,146,measures,1
5876,146,extension,1
5877,146,across,1
5878,146,range,1
5879,146,Hz,1
5880,146,kHz,1
5881,146,solid,1
5882,146,determination,1
5883,146,amount,1
5884,146,Frequency,1
5885,146,measure,1
5886,146,particular,1
5887,146,engineers,1
5888,146,distinguish,1
5889,146,used,1
5890,146,chemical,1
5891,146,bubbling,1
5893,147,monitoring,4
5894,147,online,3
5895,147,transformer,2
5896,147,products,2
5897,147,evolving,2
5898,147,condition,2
5899,147,routine,2
5900,147,testing,2
5901,147,results,1
5902,147,transformers,1
5903,147,problem,1
5904,147,potential,1
5905,147,Online,1
5906,147,data,1
5907,147,provided,1
5908,147,action,1
5909,147,follow,1
5910,147,attention,1
5911,147,indicate,1
5912,147,laboratory,1
5913,147,coming,1
5914,147,Same,1
5915,147,There,1
5916,147,many,1
5917,147,commercial,1
5918,147,available,1
5919,147,market,1
5920,147,constantly,1
5921,147,new,1
5922,147,continually,1
5923,147,offered,1
5924,147,level,1
5925,147,Therefore,1
5926,147,tools,1
5927,147,warning,1
5928,147,Monitoring,1
5929,147,The,1
5930,147,main,1
5931,147,advantage,1
5932,147,continuous,1
5933,147,comparing,1
5934,147,allow,1
5935,147,early,1
5936,147,detection,1
5937,147,case,1
5938,147,faults,1
5939,147,monitor,1
5940,147,emergency,1
5941,147,progress,1
5942,147,deficiency,1
5943,147,conditions,1
5944,147,enables,1
5945,147,users,1
5946,147,assess,1
5947,147,hazards,1
5948,147,remotely,1
5949,147,Condition,1
5950,147,viewed,1
5951,147,owner,1
5953,148,system,5
5954,148,transformers,5
5955,148,gas,4
5956,148,monitor,4
5957,148,concentration,4
5958,148,monitors,4
5959,148,hydrogen,4
5960,148,monitoring,3
5961,148,detect,3
5962,148,systems,3
5963,148,dissolved,3
5964,148,main,2
5965,148,100,2
5966,148,example,2
5967,148,It,2
5968,148,gasses,2
5969,148,sensors,2
5970,148,These,2
5971,148,provide,2
5972,148,available,2
5973,148,individually,2
5974,148,eight,1
5975,148,nine,1
5976,148,value,1
5977,148,economical,1
5978,148,relatively,1
5979,148,exceeded,1
5980,148,two,1
5981,148,threshold,1
5982,148,signal,1
5983,148,warning,1
5984,148,operation,1
5985,148,There,1
5986,148,Monitor,1
5987,148,technologies,1
5988,148,used,1
5989,148,oil,1
5990,148,connection,1
5991,148,requires,1
5992,148,existing,1
5993,148,Installation,1
5994,148,diagnostics,1
5995,148,time,1
5996,148,real,1
5997,148,usefulness,1
5998,148,increase,1
5999,148,significantly,1
6000,148,They,1
6001,148,condition,1
6002,148,information,1
6003,148,respond,1
6004,148,lot,1
6005,148,spectroscopy,1
6006,148,abnormal,1
6007,148,8,1
6008,148,readout,1
6009,148,categories,1
6010,148,online,1
6011,148,many,1
6012,148,years,1
6013,148,starting,1
6014,148,one,1
6015,148,best,1
6016,148,detectors,1
6017,148,abnormalities,1
6018,148,power,1
6019,148,Today,1
6020,148,important,1
6021,148,fault,1
6022,148,The,1
6023,148,following,1
6024,148,per,1
6025,148,single,1
6026,148,monitored,1
6027,148,A,1
6028,148,Single,1
6029,148,composite,1
6030,148,primarily,1
6031,148,One,1
6032,148,18,1
6033,148,carbon,1
6034,148,monoxide,1
6035,148,System,1
6036,148,acetylene,1
6037,148,ethylene,1
6038,148,Another,1
6039,148,give,1
6040,148,valves,1
6042,149,relative,4
6043,149,The,3
6044,149,change,2
6045,149,sensors,2
6046,149,humidity,2
6047,149,moisture,2
6048,149,oil,2
6049,149,saturation,2
6050,149,converted,1
6051,149,provide,1
6052,149,instruments,1
6053,149,air,1
6054,149,respond,1
6055,149,PPM,1
6056,149,performed,1
6057,149,using,1
6058,149,indicate,1
6059,149,Moisture,1
6060,149,Oil,1
6061,149,proportionally,1
6062,149,changes,1
6063,149,measured,1
6064,149,capacitance,1
6065,149,technology,1
6066,149,element,1
6067,149,capacitive,1
6068,149,based,1
6069,149,used,1
6070,149,commonly,1
6071,149,System,1
6072,149,Monitoring,1
6073,149,formula,1
6075,150,sum,4
6076,150,current,4
6077,150,power,3
6078,150,factor,3
6079,150,The,2
6080,150,principle,2
6081,150,initial,2
6082,150,monitoring,2
6083,150,measurement,2
6084,150,insulation,2
6085,150,bushing,2
6086,150,three,2
6087,150,bushings,2
6088,150,systems,2
6089,150,They,1
6090,150,Relative,1
6091,150,B,1
6092,150,one,1
6093,150,deterioration,1
6094,150,indicate,1
6095,150,Condenser,1
6096,150,measure,1
6097,150,value,1
6098,150,similar,1
6099,150,main,1
6100,150,difference,1
6101,150,circuit,1
6102,150,online,1
6103,150,uses,1
6104,150,voltage,1
6105,150,another,1
6106,150,phase,1
6107,150,would,1
6108,150,zero,1
6109,150,change,1
6110,150,Any,1
6111,150,Insulation,1
6112,150,Monitoring,1
6113,150,System,1
6114,150,There,1
6115,150,different,1
6116,150,ways,1
6117,150,monitor,1
6118,150,A,1
6119,150,Sum,1
6120,150,system,1
6121,150,method,1
6122,150,based,1
6123,150,fact,1
6124,150,leakage,1
6125,150,testing,1
6126,150,tap,1
6127,150,theoretically,1
6128,150,Bushing,1
6129,150,identical,1
6130,150,reference,1
6132,151,electrical,3
6133,151,cable,3
6134,151,Partial,2
6135,151,method,2
6136,151,frequency,2
6137,151,signal,2
6138,151,transformer,2
6139,151,neutral,2
6140,151,PD,2
6141,151,ground,1
6142,151,tank,1
6143,151,activities,1
6144,151,In,1
6145,151,case,1
6146,151,bushings,1
6147,151,act,1
6148,151,like,1
6149,151,capacitors,1
6150,151,induced,1
6151,151,capacitance,1
6152,151,coupling,1
6153,151,Alternatively,1
6154,151,using,1
6155,151,valve,1
6156,151,radio,1
6157,151,ultrahigh,1
6158,151,current,1
6159,151,strap,1
6160,151,Rogowski,1
6161,151,around,1
6162,151,box,1
6163,151,HV,1
6164,151,connection,1
6165,151,main,1
6166,151,RFCT,1
6167,151,tap,1
6168,151,measure,1
6169,151,rating,1
6170,151,Monitoring,1
6171,151,discharge,1
6172,151,activity,1
6173,151,monitoring,1
6174,151,systems,1
6175,151,either,1
6176,151,acoustic,1
6177,151,based,1
6178,151,general,1
6179,151,They,1
6180,151,applicable,1
6181,151,highest,1
6182,151,voltage,1
6183,151,4,1
6184,151,Discharge,1
6185,151,kV,1
6186,151,Either,1
6187,151,advantages,1
6188,151,disadvantages,1
6189,151,complimentary,1
6190,151,rather,1
6191,151,exclusive,1
6192,151,Electrical,1
6193,151,uses,1
6194,151,sensors,1
6195,151,installed,1
6196,151,bushing,1
6197,151,testing,1
6198,151,antenna,1
6200,152,sources,2
6201,152,transformer,2
6202,152,Acoustic,1
6203,152,tanks,1
6204,152,installed,1
6205,152,temporarily,1
6206,152,sensors,1
6207,152,multiple,1
6208,152,PD,1
6209,152,locate,1
6210,152,identify,1
6211,152,They,1
6212,152,tank,1
6213,152,within,1
6214,152,discharge,1
6215,152,Monitoring,1
6216,152,partial,1
6217,152,propagated,1
6218,152,MHz,1
6219,152,1,1
6220,152,20kHz,1
6221,152,range,1
6222,152,wave,1
6223,152,acoustic,1
6224,152,detect,1
6225,152,systems,1
6226,152,monitoring,1
6227,152,These,1
6228,152,externally,1
6230,153,determine,2
6231,153,Motor,2
6232,153,must,2
6233,153,binding,2
6234,153,tap,2
6235,153,current,2
6236,153,occurring,2
6237,153,mechanism,2
6238,153,problem,2
6239,153,using,1
6240,153,However,1
6241,153,user,1
6242,153,exercise,1
6243,153,caution,1
6244,153,Load,1
6245,153,failure,1
6246,153,method,1
6247,153,monitoring,1
6248,153,device,1
6249,153,necessary,1
6250,153,measurement,1
6251,153,speed,1
6252,153,correctly,1
6253,153,capture,1
6254,153,motor,1
6255,153,change,1
6256,153,usually,1
6257,153,impending,1
6258,153,changers,1
6259,153,Changer,1
6260,153,Current,1
6261,153,Monitoring,1
6262,153,The,1
6263,153,use,1
6264,153,online,1
6265,153,monitors,1
6266,153,serious,1
6267,153,successful,1
6268,153,mechanical,1
6269,153,abnormal,1
6270,153,This,1
6271,153,Tap,1
6272,153,indicative,1
6273,153,signature,1
6275,154,protection,9
6276,154,fault,8
6277,154,FM,7
6278,154,transformer,7
6279,154,pressure,6
6280,154,Approval,5
6281,154,Approved,4
6282,154,electrical,4
6283,154,tank,4
6284,154,This,4
6285,154,transformers,4
6286,154,clear,3
6287,154,current,3
6288,154,The,3
6289,154,low,3
6290,154,fire,3
6291,154,A,2
6292,154,relay,2
6293,154,devices,2
6294,154,conditions,2
6295,154,ground,2
6296,154,rupture,2
6297,154,kVA,2
6298,154,network,2
6299,154,form,2
6300,154,prevent,2
6301,154,could,2
6302,154,faults,2
6303,154,device,2
6304,154,cooled,2
6305,154,naturally,2
6306,154,intended,2
6307,154,Electrical,2
6308,154,ability,2
6309,154,reliability,1
6310,154,sustained,1
6311,154,sudden,1
6312,154,equivalent,1
6313,154,rapidly,1
6314,154,high,1
6315,154,based,1
6316,154,experiencing,1
6317,154,disconnect,1
6318,154,trip,1
6319,154,equivalence,1
6320,154,demonstrated,1
6321,154,technology,1
6322,154,detection,1
6323,154,addition,1
6324,154,needed,1
6325,154,side,1
6326,154,secondary,1
6327,154,For,1
6328,154,fluids,1
6329,154,Use,1
6330,154,burst,1
6331,154,half,1
6332,154,greater,1
6333,154,increase,1
6334,154,enough,1
6335,154,Item,1
6336,154,isolate,1
6337,154,electrically,1
6338,154,rating,1
6339,154,3,1
6340,154,design,1
6341,154,described,1
6342,154,sufficiently,1
6343,154,considered,1
6344,154,frequency,1
6345,154,3990,1
6346,154,Standard,1
6347,154,per,1
6348,154,If,1
6349,154,5,1
6350,154,rated,1
6351,154,limits,1
6352,154,standard,1
6353,154,medium,1
6354,154,cooling,1
6355,154,circulated,1
6356,154,forcibly,1
6357,154,utilizing,1
6358,154,either,1
6359,154,Transformers,1
6360,154,reduced,1
6361,154,necessary,1
6362,154,cleared,1
6363,154,program,1
6364,154,occurs,1
6365,154,relieve,1
6366,154,relief,1
6367,154,B,1
6368,154,energy,1
6369,154,strength,1
6370,154,Tank,1
6371,154,follows,1
6372,154,generated,1
6373,154,withstand,1
6374,154,components,1
6375,154,liquid,1
6376,154,properties,1
6377,154,evaluation,1
6378,154,includes,1
6379,154,system,1
6380,154,considers,1
6381,154,paralleled,1
6383,155,paper,17
6384,155,insulation,10
6385,155,The,8
6386,155,transformers,8
6387,155,strength,5
6388,155,transformer,5
6389,155,tensile,5
6390,155,degradation,5
6391,155,electrical,4
6392,155,DP,4
6393,155,operating,4
6394,155,life,4
6395,155,age,3
6396,155,mechanisms,3
6397,155,stresses,3
6398,155,chains,3
6399,155,determine,3
6400,155,moisture,3
6401,155,analysis,3
6402,155,aging,3
6403,155,normal,3
6404,155,cellulose,3
6405,155,mechanical,2
6406,155,stress,2
6407,155,These,2
6408,155,screen,2
6409,155,tests,2
6410,155,Transformer,2
6411,155,depends,2
6412,155,DGA,2
6413,155,provide,2
6414,155,Degradation,2
6415,155,Every,2
6416,155,temperature,2
6417,155,double,2
6418,155,rate,2
6419,155,environment,2
6420,155,oxygen,2
6421,155,four,2
6422,155,high,2
6423,155,withstand,2
6424,155,identify,2
6425,155,following,2
6426,155,rules,2
6427,155,thumb,2
6428,155,used,2
6429,155,factors,2
6430,155,furan,2
6431,155,concentrations,2
6432,155,loss,2
6433,155,indicate,1
6434,155,represents,1
6435,155,causes,1
6436,155,thermal,1
6437,155,replaced,1
6438,155,needs,1
6439,155,upon,1
6440,155,relied,1
6441,155,solely,1
6442,155,alone,1
6443,155,nameplate,1
6444,155,Because,1
6445,155,serious,1
6446,155,low,1
6447,155,Global,1
6448,155,faster,1
6449,155,times,1
6450,155,order,1
6451,155,recommends,1
6452,155,use,1
6453,155,concern,1
6454,155,And,1
6455,155,oil,1
6456,155,CO₂,1
6457,155,long,1
6458,155,FM,1
6459,155,Transformers,1
6460,155,200,1
6461,155,criterion,1
6462,155,set,1
6463,155,IEEE,1
6464,155,800,1
6465,155,approaching,1
6466,155,New,1
6467,155,end,1
6468,155,Oil,1
6469,155,tools,1
6470,155,CO,1
6471,155,ratios,1
6472,155,polymerization,1
6473,155,degrees,1
6474,155,measured,1
6475,155,length,1
6476,155,less,1
6477,155,screening,1
6478,155,Shorter,1
6479,155,break,1
6480,155,50,1
6481,155,complex,1
6482,155,weight,1
6483,155,loses,1
6484,155,abnormal,1
6485,155,due,1
6486,155,also,1
6487,155,addition,1
6488,155,In,1
6489,155,occur,1
6490,155,failure,1
6491,155,Insulation,1
6492,155,operation,1
6493,155,everyday,1
6494,155,associated,1
6495,155,able,1
6496,155,longer,1
6497,155,When,1
6498,155,overvoltages,1
6499,155,degrades,1
6500,155,decrease,1
6501,155,determined,1
6502,155,remaining,1
6503,155,accurately,1
6504,155,experts,1
6505,155,Knowledgeable,1
6506,155,affect,1
6507,155,different,1
6508,155,qualitatively,1
6509,155,guide,1
6510,155,based,1
6511,155,discussion,1
6512,155,conditions,1
6513,155,faults,1
6514,155,content,1
6515,155,Moisture,1
6516,155,doubling,1
6517,155,B,1
6518,155,spot,1
6519,155,hot,1
6520,155,rated,1
6521,155,increase,1
6522,155,A,1
6523,155,three,1
6524,155,exist,1
6525,155,problem,1
6526,155,Aging,1
6527,155,assessment,1
6528,155,contribute,1
6529,155,generate,1
6530,155,vibration,1
6531,155,degrade,1
6532,155,cause,1
6533,155,Heat,1
6534,155,interrelated,1
6535,155,Acidity,1
6536,155,air,1
6537,155,Oxidation,1
6538,155,water,1
6539,155,Hydrolysis,1
6540,155,heat,1
6541,155,Pyrolysis,1
6542,155,higher,1
6543,155,typically,1
6544,155,approximation,1
6546,156,REFERENCES,1
6548,157,Data,4
6549,157,Sheet,4
6550,157,Protection,2
6551,157,Systems,2
6552,157,Fire,2
6553,157,Surge,1
6554,157,Automatic,1
6555,157,Breakers,1
6556,157,Circuit,1
6557,157,Switchgear,1
6558,157,Electrical,1
6559,157,FM,1
6560,157,Lightning,1
6561,157,Global,1
6562,157,Spray,1
6563,157,Water,1
6564,157,Fixed,1
6565,157,Detection,1
6567,158,Transformers,4
6568,158,Std,3
6569,158,Power,3
6570,158,Systems,2
6571,158,Guide,2
6572,158,Loading,2
6573,158,Council,1
6574,158,Large,1
6575,158,Electric,1
6576,158,Other,1
6577,158,Distribution,1
6578,158,CIGRE,1
6579,158,Life,1
6580,158,Management,1
6581,158,Techniques,1
6582,158,WG,1
6583,158,International,1
6584,158,Current,1
6585,158,Evaluation,1
6586,158,Thermal,1
6587,158,Duration,1
6588,158,Transformer,1
6589,158,Mineral,1
6590,158,Commercial,1
6591,158,Industrial,1
6592,158,Reliable,1
6593,158,Design,1
6594,158,493,1
6595,158,2003,1
6597,159,APPENDIX,1
6598,159,A,1
6599,159,GLOSSARY,1
6600,159,OF,1
6601,159,TERMS,1
6603,160,FM,4
6604,160,Approved,2
6605,160,services,2
6606,160,Approval,2
6607,160,Approvals,2
6608,160,Products,1
6609,160,satisfied,1
6610,160,criteria,1
6611,160,Refer,1
6612,160,Guide,1
6613,160,online,1
6614,160,resource,1
6615,160,complete,1
6616,160,listing,1
6617,160,products,1
6619,161,transformer,3
6620,161,FM,2
6621,161,cooled,2
6622,161,Approved,2
6623,161,current,2
6624,161,The,2
6625,161,tank,2
6626,161,electrical,2
6627,161,naturally,2
6628,161,A,2
6629,161,discharge,1
6630,161,strength,1
6631,161,device,1
6632,161,protection,1
6633,161,pressure,1
6634,161,prevent,1
6635,161,faults,1
6636,161,low,1
6637,161,sustained,1
6638,161,well,1
6639,161,rupture,1
6640,161,high,1
6641,161,clear,1
6642,161,relief,1
6643,161,5,1
6644,161,includes,1
6645,161,kVA,1
6646,161,rated,1
6647,161,transformers,1
6648,161,Approval,1
6649,161,limits,1
6650,161,standard,1
6651,161,medium,1
6652,161,cooling,1
6653,161,circulated,1
6654,161,forcibly,1
6655,161,utilizing,1
6656,161,either,1
6657,161,fluid,1
6658,161,filled,1
6659,161,fault,1
6661,162,FM,3
6662,162,transformer,3
6663,162,Approved,2
6664,162,fluid,2
6665,162,A,1
6666,162,insulating,1
6667,162,exhibits,1
6668,162,reduced,1
6669,162,fire,1
6670,162,hazard,1
6671,162,proven,1
6672,162,testing,1
6673,162,Approvals,1
6674,162,The,1
6675,162,necessarily,1
6677,163,voltages,2
6678,163,Higher,1
6679,163,secondary,1
6680,163,Secondary,1
6681,163,equal,1
6682,163,greater,1
6683,163,480,1
6684,163,volts,1
6685,163,including,1
6686,163,volt,1
6687,163,systems,1
6689,164,properties,4
6690,164,buildings,4
6691,164,stations,3
6692,164,within,2
6693,164,In,1
6694,164,stores,1
6695,164,2,1
6696,164,educational,1
6697,164,3,1
6698,164,institutional,1
6699,164,4,1
6700,164,residential,1
6701,164,5,1
6702,164,office,1
6703,164,6,1
6704,164,Public,1
6705,164,7,1
6706,164,transportation,1
6707,164,centers,1
6708,164,airport,1
6709,164,terminal,1
6710,164,subway,1
6711,164,bus,1
6712,164,assembly,1
6713,164,include,1
6714,164,1,1
6715,164,near,1
6716,164,commercial,1
6717,164,interior,1
6718,164,roof,1
6719,164,attached,1
6720,164,exterior,1
6721,164,wall,1
6722,164,parking,1
6723,164,area,1
6724,164,serving,1
6725,164,30,1
6726,164,meters,1
6727,164,building,1
6728,164,Commercial,1
6729,164,typically,1
6730,164,accessible,1
6731,164,members,1
6732,164,general,1
6733,164,public,1
6734,164,employees,1
6735,164,train,1
6737,165,secondary,2
6738,165,Lower,1
6739,165,voltage,1
6740,165,Transformers,1
6741,165,voltages,1
6742,165,480,1
6743,165,volts,1
6745,166,interstate,6
6746,166,waters,5
6747,166,used,5
6748,166,could,4
6749,166,including,4
6750,166,commerce,4
6751,166,All,3
6752,166,foreign,3
6753,166,Navigable,2
6754,166,purposes,2
6755,166,streams,2
6756,166,lakes,2
6757,166,sandflats,2
6758,166,waterway,2
6759,166,wetlands,2
6760,166,mudflats,2
6761,166,use,2
6762,166,potholes,1
6763,166,meadows,1
6764,166,playa,1
6765,166,natural,1
6766,166,ponds,1
6767,166,degradation,1
6768,166,destruction,1
6769,166,40,1
6770,166,affect,1
6771,166,recreational,1
6772,166,defined,1
6773,166,fish,1
6774,166,shellfish,1
6775,166,taken,1
6776,166,sold,1
6777,166,industrial,1
6778,166,wet,1
6779,166,prairie,1
6780,166,susceptible,1
6781,166,sloughs,1
6782,166,may,1
6783,166,past,1
6784,166,subject,1
6785,166,ebb,1
6786,166,flow,1
6787,166,tide,1
6788,166,B,1
6789,166,currently,1
6790,166,A,1
6791,166,112,1
6792,166,intrastate,1
6793,166,Part,1
6794,166,rivers,1
6795,166,CFR,1
6796,166,intermittent,1
6797,166,industries,1
6799,167,network,5
6800,167,transformers,3
6801,167,vaults,3
6802,167,vault,2
6803,167,These,2
6804,167,called,2
6805,167,buildings,2
6806,167,devices,2
6807,167,The,2
6808,167,interrupting,2
6809,167,voltage,2
6810,167,distribution,2
6811,167,Typically,1
6812,167,high,1
6813,167,current,1
6814,167,used,1
6815,167,Network,1
6816,167,bus,1
6817,167,protectors,1
6818,167,electrically,1
6819,167,tied,1
6820,167,number,1
6821,167,form,1
6822,167,secondary,1
6823,167,system,1
6824,167,may,1
6825,167,side,1
6826,167,circuit,1
6827,167,transformer,1
6828,167,low,1
6829,167,paralleled,1
6830,167,lines,1
6831,167,transmission,1
6832,167,different,1
6833,167,supplied,1
6834,167,power,1
6835,167,two,1
6836,167,contain,1
6837,167,adjacent,1
6838,167,located,1
6839,167,grid,1
6841,168,winding,4
6842,168,The,2
6843,168,Primary,1
6844,168,energy,1
6845,168,normally,1
6846,168,flows,1
6847,168,primary,1
6848,168,energized,1
6849,168,secondary,1
6850,168,abnormal,1
6851,168,conditions,1
6853,169,transformer,2
6854,169,Radial,1
6855,169,A,1
6856,169,energized,1
6857,169,primary,1
6858,169,winding,1
6860,170,winding,2
6861,170,Secondary,1
6862,170,The,1
6863,170,energy,1
6864,170,flows,1
6865,170,normal,1
6866,170,operation,1
6868,171,APPENDIX,1
6869,171,B,1
6870,171,DOCUMENT,1
6871,171,REVISION,1
6872,171,HISTORY,1
6874,172,version,3
6875,172,numbers,2
6876,172,published,2
6877,172,section,2
6878,172,The,1
6879,172,note,1
6880,172,shown,1
6881,172,date,1
6882,172,specifically,1
6883,172,refer,1
6884,172,Please,1
6885,172,purpose,1
6886,172,time,1
6887,172,document,1
6888,172,made,1
6889,172,changes,1
6890,172,capture,1
6891,172,appendix,1
6892,172,always,1
6894,173,guidance,5
6895,173,recommendations,3
6896,173,transformers,3
6897,173,Revised,2
6898,173,approach,2
6899,173,Improved,2
6900,173,B,2
6901,173,protection,2
6902,173,contingency,1
6903,173,plan,1
6904,173,Added,1
6905,173,new,1
6906,173,CAF,1
6907,173,indoor,1
6908,173,July,1
6909,173,overall,1
6910,173,content,1
6911,173,related,1
6912,173,silicone,1
6913,173,insulating,1
6914,173,fluids,1
6915,173,Aligned,1
6916,173,M,1
6917,173,asset,1
6918,173,integrity,1
6919,173,emphasis,1
6920,173,deficiency,1
6921,173,maintenance,1
6922,173,monitoring,1
6923,173,integration,1
6924,173,A,1
6925,173,This,1
6926,173,document,1
6927,173,completely,1
6928,173,revised,1
6929,173,Major,1
6930,173,changes,1
6931,173,include,1
6932,173,following,1
6933,173,Updated,1
6934,173,sensor,1
6935,173,differential,1
6936,173,special,1
6937,173,clarity,1
6938,173,consistency,1
6939,173,transformer,1
6940,173,online,1
6941,173,condition,1
6942,173,2019,1
6943,173,management,1
6945,174,October,1
6946,174,2017,1
6947,174,Interim,1
6948,174,revision,1
6949,174,Editorial,1
6950,174,changes,1
6951,174,made,1
6953,175,April,1
6954,175,2016,1
6955,175,Interim,1
6956,175,revision,1
6957,175,Clarifications,1
6958,175,made,1
6959,175,Sections,1
6960,175,Construction,1
6961,175,Location,1
6963,176,protection,5
6964,176,changes,4
6965,176,indoor,3
6966,176,electrical,3
6967,176,sheet,3
6968,176,data,3
6969,176,transformers,3
6970,176,made,2
6971,176,July,2
6972,176,revised,2
6973,176,testing,2
6974,176,revision,2
6975,176,longer,2
6976,176,recommended,2
6977,176,recommendations,2
6978,176,editorial,2
6979,176,Minor,2
6980,176,systems,1
6981,176,Total,1
6982,176,alternatives,1
6983,176,sprinklers,1
6984,176,flooding,1
6985,176,gaseous,1
6986,176,January,1
6987,176,Sprinkler,1
6988,176,criteria,1
6989,176,better,1
6990,176,test,1
6991,176,areas,1
6992,176,Emergency,1
6993,176,drainage,1
6994,176,sprinkler,1
6995,176,provided,1
6996,176,May,1
6997,176,2010,1
6998,176,clarity,1
6999,176,DS,1
7000,176,Fire,1
7001,176,maintenance,1
7002,176,Interim,1
7003,176,Editorial,1
7004,176,2013,1
7005,176,2012,1
7006,176,Major,1
7007,176,include,1
7008,176,following,1
7009,176,The,1
7010,176,operation,1
7011,176,added,1
7012,176,sections,1
7013,176,substantially,1
7014,176,This,1
7015,176,refers,1
